foil,aoa,CL,CD,LD,chord,max_thick,x_thick,max_camber,x_camber,avg_xtr
naca633418,5,0.9296,0.00805,115.478,1,0.17998,0.33928,0.02205,0.5,0.56165
naca633418,8,1.2209,0.01224,99.7467,1,0.17998,0.33928,0.02205,0.5,0.4692
naca633418,7,1.1414,0.00975,117.067,1,0.17998,0.33928,0.02205,0.5,0.52325
naca633618,-2,0.2775,0.0069,40.2174,1,0.17992,0.34734,0.03309,0.5,0.5486
naca633618,-3,0.1598,0.0068,23.5,1,0.17992,0.34734,0.03309,0.5,0.5413
naca633618,-1,0.3973,0.00684,58.0848,1,0.17992,0.34734,0.03309,0.5,0.5647
naca633418,9,1.277,0.01519,84.0685,1,0.17998,0.33928,0.02205,0.5,0.43375
naca633618,-5,-0.0803,0.00814,-9.86486,1,0.17992,0.34734,0.03309,0.5,0.44135
naca633618,-4,0.0397,0.00697,5.69584,1,0.17992,0.34734,0.03309,0.5,0.52365
naca633618,1,0.6297,0.00725,86.8552,1,0.17992,0.34734,0.03309,0.5,0.562
naca633618,0,0.5147,0.00702,73.3191,1,0.17992,0.34734,0.03309,0.5,0.56265
naca633618,10,1.1755,0.02205,53.3107,1,0.17992,0.34734,0.03309,0.5,0.44345
naca633618,11,1.1756,0.02704,43.4763,1,0.17992,0.34734,0.03309,0.5,0.47335
naca633618,12,1.1842,0.03291,35.983,1,0.17992,0.34734,0.03309,0.5,0.5151
naca633618,13,1.2028,0.03949,30.4583,1,0.17992,0.34734,0.03309,0.5,0.50715
naca633618,3,0.8558,0.00774,110.568,1,0.17992,0.34734,0.03309,0.5,0.5556
naca633618,2,0.7467,0.00733,101.869,1,0.17992,0.34734,0.03309,0.5,0.56725
naca633618,8,1.1704,0.01412,82.8895,1,0.17992,0.34734,0.03309,0.5,0.45725
naca633618,9,1.1682,0.01777,65.74,1,0.17992,0.34734,0.03309,0.5,0.4418
naca634221,-1,0.0523,0.00746,7.01072,1,0.20998,0.34897,0.01103,0.5,0.52925
naca634221,-2,-0.0682,0.0074,-9.21622,1,0.20998,0.34897,0.01103,0.5,0.53265
naca634221,-3,-0.1888,0.00733,-25.7572,1,0.20998,0.34897,0.01103,0.5,0.53605
naca634221,-4,-0.3089,0.00759,-40.6983,1,0.20998,0.34897,0.01103,0.5,0.5239
naca634221,-5,-0.4284,0.00769,-55.7087,1,0.20998,0.34897,0.01103,0.5,0.52085
naca634221,1,0.2935,0.00743,39.502,1,0.20998,0.34897,0.01103,0.5,0.53545
naca634221,0,0.1733,0.0073,23.7397,1,0.20998,0.34897,0.01103,0.5,0.5374
naca634221,10,0.9726,0.01759,55.2928,1,0.20998,0.34897,0.01103,0.5,0.43355
naca634221,11,0.9657,0.02239,43.1309,1,0.20998,0.34897,0.01103,0.5,0.42875
naca634221,12,0.9683,0.02758,35.1088,1,0.20998,0.34897,0.01103,0.5,0.43595
naca634221,13,0.9692,0.03354,28.8968,1,0.20998,0.34897,0.01103,0.5,0.45085
naca634221,2,0.4119,0.00773,53.2859,1,0.20998,0.34897,0.01103,0.5,0.52755
naca634221,3,0.5318,0.00766,69.4256,1,0.20998,0.34897,0.01103,0.5,0.53775
naca634221,4,0.6478,0.00792,81.7929,1,0.20998,0.34897,0.01103,0.5,0.53025
naca634221,5,0.7634,0.00817,93.4394,1,0.20998,0.34897,0.01103,0.5,0.5245
naca634221,6,0.8708,0.00867,100.438,1,0.20998,0.34897,0.01103,0.5,0.5152
naca633618,4,0.9648,0.00802,120.299,1,0.17992,0.34734,0.03309,0.5,0.55305
naca634221,8,0.9934,0.01123,88.4595,1,0.20998,0.34897,0.01103,0.5,0.4612
naca634221,7,0.9647,0.00965,99.9689,1,0.20998,0.34897,0.01103,0.5,0.4897
naca634421,-1,0.2235,0.0076,29.4079,1,0.20996,0.34793,0.02206,0.5,0.52665
naca634421,-2,0.1042,0.00734,14.1962,1,0.20996,0.34793,0.02206,0.5,0.53575
naca633618,6,1.1476,0.00965,118.922,1,0.17992,0.34734,0.03309,0.5,0.51895
naca634221,9,0.9711,0.01412,68.7748,1,0.20998,0.34897,0.01103,0.5,0.4413
naca634421,-3,-0.0165,0.0073,-2.26027,1,0.20996,0.34793,0.02206,0.5,0.53425
naca634421,-4,-0.1381,0.00748,-18.4626,1,0.20996,0.34793,0.02206,0.5,0.52305
naca634421,-5,-0.2579,0.00762,-33.8451,1,0.20996,0.34793,0.02206,0.5,0.5145
naca634421,0,0.3445,0.00743,46.3661,1,0.20996,0.34793,0.02206,0.5,0.53805
naca634421,1,0.4643,0.00752,61.742,1,0.20996,0.34793,0.02206,0.5,0.5387
naca634421,11,1.0826,0.02383,45.4301,1,0.20996,0.34793,0.02206,0.5,0.44155
naca634421,12,1.0766,0.02987,36.0429,1,0.20996,0.34793,0.02206,0.5,0.44165
naca634421,13,1.0712,0.03683,29.085,1,0.20996,0.34793,0.02206,0.5,0.4553
naca634421,2,0.5799,0.00789,73.4981,1,0.20996,0.34793,0.02206,0.5,0.52775
naca634421,14,1.0728,0.04385,24.4652,1,0.20996,0.34793,0.02206,0.5,0.52935
naca634421,3,0.6979,0.00791,88.2301,1,0.20996,0.34793,0.02206,0.5,0.53715
naca634421,4,0.8121,0.00812,100.012,1,0.20996,0.34793,0.02206,0.5,0.5342
naca634421,6,1.0167,0.00919,110.631,1,0.20996,0.34793,0.02206,0.5,0.514
naca634421,5,0.9189,0.00861,106.725,1,0.20996,0.34793,0.02206,0.5,0.51855
naca634421,9,1.1012,0.01443,76.3132,1,0.20996,0.34793,0.02206,0.5,0.46445
naca634421,8,1.1079,0.01147,96.5911,1,0.20996,0.34793,0.02206,0.5,0.4824
naca641112,-1,-0.0275,0.00546,-5.03663,1,0.11962,0.39981,0.00552,0.5,0.64265
naca641112,-2,-0.1414,0.00578,-24.4637,1,0.11962,0.39981,0.00552,0.5,0.6053
naca641112,-5,-0.4636,0.01012,-45.8103,1,0.11962,0.39981,0.00552,0.5,0.40975
naca641112,-3,-0.2498,0.00729,-34.2661,1,0.11962,0.39981,0.00552,0.5,0.4773
naca641112,-4,-0.3565,0.00879,-40.5575,1,0.11962,0.39981,0.00552,0.5,0.40645
naca641112,1,0.2001,0.00553,36.1844,1,0.11962,0.39981,0.00552,0.5,0.64245
naca641112,0,0.0864,0.00554,15.5957,1,0.11962,0.39981,0.00552,0.5,0.6498
naca641112,2,0.3126,0.00592,52.8041,1,0.11962,0.39981,0.00552,0.5,0.6075
naca641112,4,0.5189,0.00911,56.9594,1,0.11962,0.39981,0.00552,0.5,0.4196
naca641112,3,0.4195,0.00709,59.1678,1,0.11962,0.39981,0.00552,0.5,0.522
naca641112,5,0.6223,0.01033,60.242,1,0.11962,0.39981,0.00552,0.5,0.41335
naca641112,8,0.8733,0.01499,58.2588,1,0.11962,0.39981,0.00552,0.5,0.48095
naca641112,6,0.7133,0.01235,57.7571,1,0.11962,0.39981,0.00552,0.5,0.42995
naca641112,7,0.7976,0.014,56.9714,1,0.11962,0.39981,0.00552,0.5,0.454
naca6412,10,1.524,0.01782,85.5219,1,0.11659,0.34306,0.060935,0.39587,0.5542
naca6412,6,1.2714,0.00879,144.642,1,0.11659,0.34306,0.060935,0.39587,0.7152
naca6412,8,1.4369,0.01086,132.311,1,0.11659,0.34306,0.060935,0.39587,0.6652
naca64208,-4,-0.256,0.00934,-27.409,1,0.07984,0.39974,0.01103,0.5,0.472
naca64208,5,0.6732,0.01214,55.453,1,0.07984,0.39974,0.01103,0.5,0.50635
naca64209,0,0.1751,0.00707,24.7666,1,0.0898,0.39971,0.01103,0.5,0.3548
naca64210,-3,-0.1593,0.00787,-20.2414,1,0.09976,0.39968,0.01103,0.5,0.41205
naca64210,-1,0.0614,0.00512,11.9922,1,0.09976,0.39968,0.01103,0.5,0.65875
naca64210,-2,-0.0493,0.00618,-7.97735,1,0.09976,0.39968,0.01103,0.5,0.5338
naca64210,-5,-0.3736,0.01004,-37.2112,1,0.09976,0.39968,0.01103,0.5,0.44785
naca64210,4,0.5899,0.0096,61.4479,1,0.09976,0.39968,0.01103,0.5,0.4318
naca64210,5,0.6861,0.01089,63.0028,1,0.09976,0.39968,0.01103,0.5,0.45615
naca64210,3,0.4866,0.00845,57.5858,1,0.09976,0.39968,0.01103,0.5,0.43925
naca642215,-1,0.0562,0.00607,9.25865,1,0.14964,0.34926,0.01103,0.5,0.6055
naca64210,8,0.9796,0.01415,69.2297,1,0.09976,0.39968,0.01103,0.5,0.5024
naca642215,-3,-0.1769,0.00629,-28.124,1,0.14964,0.34926,0.01103,0.5,0.5747
naca642215,-5,-0.3913,0.00955,-40.9738,1,0.14964,0.34926,0.01103,0.5,0.3886
naca642215,-4,-0.2859,0.00799,-35.7822,1,0.14964,0.34926,0.01103,0.5,0.4491
naca642215,0,0.1728,0.00628,27.5159,1,0.14964,0.34926,0.01103,0.5,0.59905
naca642215,1,0.2904,0.00618,46.9903,1,0.14964,0.34926,0.01103,0.5,0.60685
naca642215,11,0.9445,0.0252,37.4802,1,0.14964,0.34926,0.01103,0.5,0.5056
naca642215,2,0.4053,0.00639,63.4272,1,0.14964,0.34926,0.01103,0.5,0.59695
naca642215,3,0.5193,0.0066,78.6818,1,0.14964,0.34926,0.01103,0.5,0.581
naca642215,6,0.8004,0.01147,69.782,1,0.14964,0.34926,0.01103,0.5,0.3983
naca642415,-1,0.2286,0.00612,37.3529,1,0.14962,0.34853,0.02206,0.5,0.60555
naca642215,8,0.923,0.01412,65.3683,1,0.14964,0.34926,0.01103,0.5,0.42125
naca642215,9,0.9174,0.01674,54.8029,1,0.14964,0.34926,0.01103,0.5,0.4534
naca642415,-3,-0.005,0.00627,-0.797448,1,0.14962,0.34853,0.02206,0.5,0.56935
naca642415,-5,-0.2297,0.00934,-24.5931,1,0.14962,0.34853,0.02206,0.5,0.38185
naca642415,-4,-0.1182,0.00817,-14.4676,1,0.14962,0.34853,0.02206,0.5,0.41355
naca642415,-2,0.1115,0.00616,18.1006,1,0.14962,0.34853,0.02206,0.5,0.58805
naca642415,1,0.4613,0.00633,72.8752,1,0.14962,0.34853,0.02206,0.5,0.60695
naca642415,10,1.0358,0.02135,48.5152,1,0.14962,0.34853,0.02206,0.5,0.505
naca642415,11,1.0588,0.02587,40.9277,1,0.14962,0.34853,0.02206,0.5,0.50495
naca642415,0,0.3441,0.00639,53.8498,1,0.14962,0.34853,0.02206,0.5,0.59905
naca642415,12,1.0782,0.03126,34.4914,1,0.14962,0.34853,0.02206,0.5,0.5049
naca642415,13,1.1003,0.03736,29.4513,1,0.14962,0.34853,0.02206,0.5,0.5048
naca642415,2,0.5748,0.00657,87.4886,1,0.14962,0.34853,0.02206,0.5,0.6008
naca642415,3,0.6863,0.00686,100.044,1,0.14962,0.34853,0.02206,0.5,0.5857
naca642415,7,0.9799,0.01332,73.5661,1,0.14962,0.34853,0.02206,0.5,0.4122
naca642415,6,0.9458,0.01159,81.6048,1,0.14962,0.34853,0.02206,0.5,0.4193
naca642415,8,1.0044,0.01525,65.8623,1,0.14962,0.34853,0.02206,0.5,0.4263
naca642415,9,1.0138,0.0175,57.9314,1,0.14962,0.34853,0.02206,0.5,0.4758
naca643218,-2,-0.0651,0.00684,-9.51754,1,0.17958,0.34912,0.01103,0.5,0.5688
naca643218,-4,-0.301,0.00687,-43.8137,1,0.17958,0.34912,0.01103,0.5,0.55715
naca643218,-3,-0.1831,0.00686,-26.691,1,0.17958,0.34912,0.01103,0.5,0.5565
naca643218,-5,-0.4137,0.00782,-52.9028,1,0.17958,0.34912,0.01103,0.5,0.49245
naca643218,1,0.2903,0.007,41.4714,1,0.17958,0.34912,0.01103,0.5,0.56525
naca643218,11,0.9322,0.02268,41.1023,1,0.17958,0.34912,0.01103,0.5,0.4531
naca643218,10,0.9147,0.01923,47.5663,1,0.17958,0.34912,0.01103,0.5,0.42435
naca643218,12,0.9474,0.02764,34.2764,1,0.17958,0.34912,0.01103,0.5,0.5071
naca643218,13,0.9666,0.03308,29.2201,1,0.17958,0.34912,0.01103,0.5,0.50655
naca643218,3,0.5261,0.00713,73.7868,1,0.17958,0.34912,0.01103,0.5,0.5645
naca643218,14,0.9811,0.03964,24.7503,1,0.17958,0.34912,0.01103,0.5,0.50635
naca643218,15,0.9912,0.04725,20.9778,1,0.17958,0.34912,0.01103,0.5,0.5063
naca643218,2,0.4092,0.007,58.4571,1,0.17958,0.34912,0.01103,0.5,0.56895
naca643218,4,0.64,0.00727,88.033,1,0.17958,0.34912,0.01103,0.5,0.55645
naca643218,9,0.8927,0.01628,54.8342,1,0.17958,0.34912,0.01103,0.5,0.41135
naca643218,7,0.8831,0.01176,75.0935,1,0.17958,0.34912,0.01103,0.5,0.4139
naca643218,8,0.8827,0.01354,65.192,1,0.17958,0.34912,0.01103,0.5,0.41
naca643418,-1,0.2251,0.00686,32.8134,1,0.1801,0.39885,0.020975,0.34823,0.56775
naca643418,-3,-0.0129,0.00676,-1.90828,1,0.1801,0.39885,0.020975,0.34823,0.55775
naca643418,-2,0.1055,0.00682,15.4692,1,0.1801,0.39885,0.020975,0.34823,0.5675
naca643418,-4,-0.1311,0.00682,-19.2229,1,0.1801,0.39885,0.020975,0.34823,0.55
naca643418,-5,-0.2453,0.00832,-29.4832,1,0.1801,0.39885,0.020975,0.34823,0.4442
naca643418,10,1.0004,0.02144,46.6604,1,0.1801,0.39885,0.020975,0.34823,0.43365
naca643418,1,0.4592,0.00715,64.2238,1,0.1801,0.39885,0.020975,0.34823,0.56445
naca643418,0,0.3423,0.00698,49.0401,1,0.1801,0.39885,0.020975,0.34823,0.56375
naca643418,11,1.0099,0.02596,38.9022,1,0.1801,0.39885,0.020975,0.34823,0.4535
naca643418,14,1.0556,0.04462,23.6576,1,0.1801,0.39885,0.020975,0.34823,0.50535
naca643418,12,1.0193,0.0314,32.4618,1,0.1801,0.39885,0.020975,0.34823,0.50625
naca643418,13,1.0387,0.03766,27.581,1,0.1801,0.39885,0.020975,0.34823,0.50555
naca643418,2,0.5772,0.00718,80.39,1,0.1801,0.39885,0.020975,0.34823,0.5689
naca643418,15,1.0645,0.05295,20.1039,1,0.1801,0.39885,0.020975,0.34823,0.5053
naca643418,4,0.8041,0.00752,106.928,1,0.1801,0.39885,0.020975,0.34823,0.56135
naca643418,3,0.6936,0.00734,94.4959,1,0.1801,0.39885,0.020975,0.34823,0.5677
naca643418,6,0.9957,0.00915,108.82,1,0.1801,0.39885,0.020975,0.34823,0.5126
naca643418,5,0.9104,0.00803,113.375,1,0.1801,0.39885,0.020975,0.34823,0.5481
naca643418,7,0.9977,0.01152,86.6059,1,0.1801,0.39885,0.020975,0.34823,0.4517
naca643418,8,0.998,0.01398,71.3877,1,0.1801,0.39885,0.020975,0.34823,0.4361
naca643618,-1,0.3937,0.00701,56.1626,1,0.1795,0.34735,0.03309,0.5,0.56855
naca643618,-2,0.2752,0.00691,39.8263,1,0.1795,0.34735,0.03309,0.5,0.56195
naca643418,9,1.0025,0.01717,58.3867,1,0.1801,0.39885,0.020975,0.34823,0.42845
naca643618,-3,0.1579,0.00678,23.2891,1,0.1795,0.34735,0.03309,0.5,0.557
naca643618,-4,0.04,0.00682,5.8651,1,0.1795,0.34735,0.03309,0.5,0.5439
naca643618,0,0.5092,0.00718,70.9192,1,0.1795,0.34735,0.03309,0.5,0.56455
naca643618,-5,-0.0777,0.00884,-8.78959,1,0.1795,0.34735,0.03309,0.5,0.3966
naca643618,1,0.6236,0.00743,83.93,1,0.1795,0.34735,0.03309,0.5,0.56365
naca643618,12,1.1058,0.03567,31.0008,1,0.1795,0.34735,0.03309,0.5,0.5056
naca643618,10,1.1119,0.0233,47.721,1,0.1795,0.34735,0.03309,0.5,0.4478
naca643618,13,1.1261,0.04246,26.5214,1,0.1795,0.34735,0.03309,0.5,0.5047
naca643618,4,0.9572,0.00799,119.8,1,0.1795,0.34735,0.03309,0.5,0.56395
naca643618,2,0.7395,0.00749,98.7316,1,0.1795,0.34735,0.03309,0.5,0.569
naca643618,3,0.8533,0.00768,111.107,1,0.1795,0.34735,0.03309,0.5,0.5674
naca643618,6,1.1529,0.00883,130.566,1,0.1795,0.34735,0.03309,0.5,0.55415
naca644221,-2,-0.0689,0.00781,-8.82202,1,0.2096,0.34897,0.01103,0.5,0.52865
naca643618,8,1.1261,0.01433,78.5834,1,0.1795,0.34735,0.03309,0.5,0.4628
naca643618,9,1.1221,0.01813,61.8919,1,0.1795,0.34735,0.03309,0.5,0.4481
naca644221,-1,0.0509,0.00755,6.74172,1,0.2096,0.34897,0.01103,0.5,0.53625
naca644221,-4,-0.3076,0.00749,-41.0681,1,0.2096,0.34897,0.01103,0.5,0.5377
naca644221,-5,-0.4259,0.00778,-54.7429,1,0.2096,0.34897,0.01103,0.5,0.52695
naca644221,0,0.1711,0.00752,22.7527,1,0.2096,0.34897,0.01103,0.5,0.53945
naca644221,-3,-0.1872,0.00783,-23.908,1,0.2096,0.34897,0.01103,0.5,0.53775
naca644221,12,0.8912,0.02929,30.4268,1,0.2096,0.34897,0.01103,0.5,0.4321
naca644221,11,0.8899,0.02393,37.1876,1,0.2096,0.34897,0.01103,0.5,0.42085
naca644221,1,0.2906,0.00761,38.1866,1,0.2096,0.34897,0.01103,0.5,0.53815
naca644221,10,0.8867,0.01926,46.0384,1,0.2096,0.34897,0.01103,0.5,0.4277
naca644221,2,0.4077,0.0079,51.6076,1,0.2096,0.34897,0.01103,0.5,0.52985
naca644221,13,0.8977,0.03489,25.7294,1,0.2096,0.34897,0.01103,0.5,0.44875
naca644221,4,0.643,0.0081,79.3827,1,0.2096,0.34897,0.01103,0.5,0.542
naca644221,5,0.756,0.00818,92.4205,1,0.2096,0.34897,0.01103,0.5,0.5322
naca644221,6,0.8675,0.00838,103.52,1,0.2096,0.34897,0.01103,0.5,0.53495
naca644221,3,0.5249,0.00819,64.0904,1,0.2096,0.34897,0.01103,0.5,0.53395
naca644421,-2,0.1001,0.00781,12.8169,1,0.20958,0.34794,0.02206,0.5,0.53065
naca644221,9,0.8991,0.01506,59.7012,1,0.2096,0.34897,0.01103,0.5,0.4372
naca644221,8,0.9251,0.01159,79.8188,1,0.2096,0.34897,0.01103,0.5,0.45765
naca644421,0,0.3395,0.00763,44.4954,1,0.20958,0.34794,0.02206,0.5,0.5395
naca644421,1,0.458,0.00775,59.0968,1,0.20958,0.34794,0.02206,0.5,0.53905
naca644421,11,1.0032,0.02569,39.0502,1,0.20958,0.34794,0.02206,0.5,0.4366
naca644421,12,1.0073,0.03129,32.1924,1,0.20958,0.34794,0.02206,0.5,0.44145
naca644421,13,1.0053,0.038,26.4553,1,0.20958,0.34794,0.02206,0.5,0.4578
naca644421,14,1.0076,0.04508,22.3514,1,0.20958,0.34794,0.02206,0.5,0.52255
naca644421,2,0.5725,0.00804,71.2065,1,0.20958,0.34794,0.02206,0.5,0.5324
naca644421,3,0.6873,0.00844,81.4336,1,0.20958,0.34794,0.02206,0.5,0.5321
naca644421,4,0.8029,0.00851,94.3478,1,0.20958,0.34794,0.02206,0.5,0.54145
naca644421,5,0.912,0.00846,107.801,1,0.20958,0.34794,0.02206,0.5,0.53615
naca644421,-4,-0.1377,0.00741,-18.583,1,0.20958,0.34794,0.02206,0.5,0.53555
naca644421,-5,-0.258,0.0076,-33.9474,1,0.20958,0.34794,0.02206,0.5,0.52625
naca644421,6,1.0115,0.00884,114.423,1,0.20958,0.34794,0.02206,0.5,0.5333
naca644421,-3,-0.0176,0.00757,-2.32497,1,0.20958,0.34794,0.02206,0.5,0.5387
naca644421,7,1.1106,0.00911,121.91,1,0.20958,0.34794,0.02206,0.5,0.53525
naca644421,8,1.0834,0.01109,97.6916,1,0.20958,0.34794,0.02206,0.5,0.49455
naca644421,9,1.0429,0.01499,69.573,1,0.20958,0.34794,0.02206,0.5,0.4644
naca64a210,-1,0.0731,0.00496,14.7379,1,0.0999,0.39955,0.0133,0.49994,0.69755
naca64a210,-2,-0.0249,0.00649,-3.83667,1,0.0999,0.39955,0.0133,0.49994,0.5153
naca64a210,-3,-0.1285,0.00782,-16.4322,1,0.0999,0.39955,0.0133,0.49994,0.44145
naca64a210,-5,-0.3394,0.00992,-34.2137,1,0.0999,0.39955,0.0133,0.49994,0.46765
naca64a210,3,0.4677,0.00832,56.2139,1,0.0999,0.39955,0.0133,0.49994,0.4934
naca64a210,4,0.609,0.00948,64.2405,1,0.0999,0.39955,0.0133,0.49994,0.5069
naca64a210,5,0.6975,0.01083,64.4044,1,0.0999,0.39955,0.0133,0.49994,0.50715
naca64a410,-3,0.0348,0.00779,4.46727,1,0.09988,0.3991,0.0266,0.49989,0.4034
naca64a410,-4,-0.0699,0.00887,-7.8805,1,0.09988,0.3991,0.0266,0.49989,0.42985
naca64a410,5,0.8432,0.01135,74.2907,1,0.09988,0.3991,0.0266,0.49989,0.50625
naca651212a06,-2,-0.0563,0.0074,-7.60811,1,0.11994,0.39951,0.01474,0.44983,0.44555
naca651212a06,-4,-0.2731,0.0097,-28.1546,1,0.11994,0.39951,0.01474,0.44983,0.3837
naca651212a06,-5,-0.3725,0.01184,-31.4611,1,0.11994,0.39951,0.01474,0.44983,0.3891
naca651212a06,1,0.2742,0.00531,51.6384,1,0.11994,0.39951,0.01474,0.44983,0.7015
naca651212a06,0,0.1621,0.00538,30.1301,1,0.11994,0.39951,0.01474,0.44983,0.6946
naca651212a06,11,0.9856,0.02412,40.8624,1,0.11994,0.39951,0.01474,0.44983,0.5032
naca651212a06,4,0.5681,0.00946,60.0529,1,0.11994,0.39951,0.01474,0.44983,0.45425
naca651212a06,5,0.6565,0.01076,61.013,1,0.11994,0.39951,0.01474,0.44983,0.46025
naca651212a06,7,0.7989,0.01449,55.1346,1,0.11994,0.39951,0.01474,0.44983,0.50515
naca651212a06,8,0.8408,0.01654,50.8343,1,0.11994,0.39951,0.01474,0.44983,0.5049
naca651212,-1,0.0602,0.00528,11.4015,1,0.11994,0.39961,0.01103,0.5,0.68415
naca651212,-2,-0.0516,0.00585,-8.82051,1,0.11994,0.39961,0.01103,0.5,0.604
naca651212,-4,-0.2646,0.00914,-28.9497,1,0.11994,0.39961,0.01103,0.5,0.4042
naca651212,-5,-0.3616,0.01165,-31.0386,1,0.11994,0.39961,0.01103,0.5,0.41145
naca651212,0,0.1739,0.00535,32.5047,1,0.11994,0.39961,0.01103,0.5,0.69615
naca651212,1,0.2861,0.0054,52.9815,1,0.11994,0.39961,0.01103,0.5,0.6874
naca651212,4,0.58,0.00989,58.6451,1,0.11994,0.39961,0.01103,0.5,0.4063
naca651212,5,0.6741,0.0112,60.1875,1,0.11994,0.39961,0.01103,0.5,0.41795
naca651212,6,0.7457,0.01365,54.63,1,0.11994,0.39961,0.01103,0.5,0.42995
naca651212,7,0.8173,0.01509,54.1617,1,0.11994,0.39961,0.01103,0.5,0.4518
naca651412,-1,0.2326,0.00534,43.5581,1,0.11994,0.39923,0.02206,0.5,0.67765
naca651412,-3,0.0077,0.0081,0.950617,1,0.11994,0.39923,0.02206,0.5,0.39085
naca651412,-4,-0.1023,0.00916,-11.1681,1,0.11994,0.39923,0.02206,0.5,0.4038
naca651412,0,0.3463,0.00544,63.6581,1,0.11994,0.39923,0.02206,0.5,0.69485
naca651412,11,1.097,0.02533,43.3083,1,0.11994,0.39923,0.02206,0.5,0.50295
naca651412,3,0.6575,0.00754,87.2016,1,0.11994,0.39923,0.02206,0.5,0.55515
naca651412,5,0.812,0.01173,69.2242,1,0.11994,0.39923,0.02206,0.5,0.42015
naca651412,6,0.8788,0.01337,65.7292,1,0.11994,0.39923,0.02206,0.5,0.4366
naca651412,4,0.7279,0.01039,70.0577,1,0.11994,0.39923,0.02206,0.5,0.4168
naca651412,7,0.9012,0.01468,61.3896,1,0.11994,0.39923,0.02206,0.5,0.4686
naca65209,-3,-0.1505,0.00813,-18.5117,1,0.08992,0.39971,0.01103,0.5,0.43265
naca65209,1,0.2811,0.0049,57.3673,1,0.08992,0.39971,0.01103,0.5,0.70995
naca65209,5,0.6542,0.01188,55.0673,1,0.08992,0.39971,0.01103,0.5,0.4763
naca65210,-1,0.0623,0.00496,12.5605,1,0.09992,0.39968,0.01103,0.5,0.6991
naca65210,-2,-0.0432,0.00711,-6.07595,1,0.09992,0.39968,0.01103,0.5,0.44295
naca65210,-4,-0.2593,0.00953,-27.2088,1,0.09992,0.39968,0.01103,0.5,0.4315
naca65210,-3,-0.1534,0.00803,-19.1034,1,0.09992,0.39968,0.01103,0.5,0.4182
naca65210,3,0.4763,0.00874,54.4966,1,0.09992,0.39968,0.01103,0.5,0.4288
naca65210,4,0.5784,0.00988,58.5425,1,0.09992,0.39968,0.01103,0.5,0.432
naca652215,-1,0.0574,0.00594,9.6633,1,0.14996,0.39952,0.01103,0.5,0.6619
naca652215,-2,-0.0585,0.00597,-9.79899,1,0.14996,0.39952,0.01103,0.5,0.6465
naca652215,-3,-0.1748,0.00614,-28.4691,1,0.14996,0.39952,0.01103,0.5,0.61575
naca652215,-4,-0.2672,0.00914,-29.2341,1,0.14996,0.39952,0.01103,0.5,0.39255
naca652215,0,0.1737,0.00612,28.3824,1,0.14996,0.39952,0.01103,0.5,0.65585
naca652215,1,0.2904,0.00608,47.7632,1,0.14996,0.39952,0.01103,0.5,0.66285
naca652215,10,0.8347,0.02177,38.3418,1,0.14996,0.39952,0.01103,0.5,0.50555
naca652215,12,0.9285,0.02899,32.0283,1,0.14996,0.39952,0.01103,0.5,0.50525
naca652215,13,0.9629,0.03378,28.505,1,0.14996,0.39952,0.01103,0.5,0.5051
naca652215,2,0.4061,0.00605,67.124,1,0.14996,0.39952,0.01103,0.5,0.65805
naca652215,3,0.5179,0.00635,81.5591,1,0.14996,0.39952,0.01103,0.5,0.629
naca652215,5,0.6732,0.01052,63.9924,1,0.14996,0.39952,0.01103,0.5,0.4121
naca652215,6,0.7384,0.01191,61.9983,1,0.14996,0.39952,0.01103,0.5,0.39525
naca652215,7,0.7722,0.01306,59.1271,1,0.14996,0.39952,0.01103,0.5,0.4059
naca652215,8,0.7943,0.01523,52.1536,1,0.14996,0.39952,0.01103,0.5,0.42475
naca652415a05,-2,0.0841,0.00746,11.2735,1,0.14996,0.39916,0.02996,0.45019,0.4712
naca652415a05,-1,0.1923,0.00615,31.2683,1,0.14996,0.39916,0.02996,0.45019,0.63685
naca652215,9,0.7955,0.01866,42.6313,1,0.14996,0.39952,0.01103,0.5,0.45215
naca652415a05,-3,-0.0224,0.00911,-2.45884,1,0.14996,0.39916,0.02996,0.45019,0.3442
naca652415a05,-4,-0.1342,0.00967,-13.878,1,0.14996,0.39916,0.02996,0.45019,0.3422
naca652415a05,-5,-0.2425,0.01031,-23.5209,1,0.14996,0.39916,0.02996,0.45019,0.35
naca652415a05,0,0.3075,0.00607,50.659,1,0.14996,0.39916,0.02996,0.45019,0.66965
naca652415a05,11,0.9028,0.02985,30.2446,1,0.14996,0.39916,0.02996,0.45019,0.5047
naca652415a05,10,0.8745,0.02559,34.1735,1,0.14996,0.39916,0.02996,0.45019,0.50495
naca652415a05,1,0.4222,0.00617,68.4279,1,0.14996,0.39916,0.02996,0.45019,0.6849
naca652415a05,12,0.9484,0.03352,28.2936,1,0.14996,0.39916,0.02996,0.45019,0.5044
naca652415a05,13,0.9793,0.0385,25.4364,1,0.14996,0.39916,0.02996,0.45019,0.50425
naca652415a05,2,0.5362,0.00643,83.3904,1,0.14996,0.39916,0.02996,0.45019,0.6979
naca652415a05,15,1.0369,0.05017,20.6677,1,0.14996,0.39916,0.02996,0.45019,0.50395
naca652415a05,14,1.0046,0.04443,22.6108,1,0.14996,0.39916,0.02996,0.45019,0.5041
naca652415a05,3,0.6511,0.00657,99.102,1,0.14996,0.39916,0.02996,0.45019,0.7083
